State,County,Cases,County,Population,county matches county?,cases per pop
Nebraska,Johnson,300,Johnson,"5,071",TRUE,0.059159929
Nebraska,Kearney,448,Kearney,"6,495",TRUE,0.068976135
Nebraska,Keith,301,Keith,"8,034",TRUE,0.03746577
Nebraska,Keya Paha,17,Keya Paha,806,TRUE,0.021091811
Nebraska,Kimball,147,Kimball,"3,632",TRUE,0.040473568
Nebraska,Knox,392,Knox,"8,332",TRUE,0.047047528
Nebraska,Lancaster,14150,Lancaster,"319,090",TRUE,0.044344856
Nebraska,Lincoln,1956,Lincoln,"34,914",TRUE,0.056023372
Nebraska,Logan,32,Logan,748,TRUE,0.042780749
Nebraska,Loup,27,Loup,664,TRUE,0.040662651
Nebraska,Madison,2808,Madison,"35,099",TRUE,0.080002279
Nebraska,McPherson,15,McPherson,494,TRUE,0.030364372
Nebraska,Merrick,395,Merrick,"7,755",TRUE,0.050934881
Nebraska,Morrill,275,Morrill,"4,642",TRUE,0.059241706
Nebraska,Nance,235,Nance,"3,519",TRUE,0.066780335
Nebraska,Nemaha,276,Nemaha,"6,972",TRUE,0.039586919
Nebraska,Nuckolls,179,Nuckolls,"4,148",TRUE,0.043153327
Nebraska,Otoe,663,Otoe,"16,012",TRUE,0.041406445
Nebraska,Pawnee,66,Pawnee,"2,613",TRUE,0.025258324
Nebraska,Perkins,118,Perkins,"2,891",TRUE,0.040816327
Nebraska,Phelps,486,Phelps,"9,034",TRUE,0.053796768
Nebraska,Pierce,389,Pierce,"7,148",TRUE,0.054420817
Nebraska,Platte,2863,Platte,"33,470",TRUE,0.085539289
Nebraska,Polk,295,Polk,"5,213",TRUE,0.056589296
Nebraska,Red Willow,507,Red Willow,"10,724",TRUE,0.047277135
Nebraska,Richardson,290,Richardson,"7,865",TRUE,0.036872219
Nebraska,Rock,75,Rock,"1,357",TRUE,0.055268976
Nebraska,Saline,1347,Saline,"14,224",TRUE,0.0946991
Nebraska,Sarpy,10021,Sarpy,"187,196",TRUE,0.053532127
Nebraska,Saunders,1100,Saunders,"21,578",TRUE,0.050977848
Nebraska,Scotts Bluff,2493,Scotts Bluff,"35,618",TRUE,0.0699927
Nebraska,Seward,725,Seward,"17,284",TRUE,0.041946309
Nebraska,Sheridan,259,Sheridan,"5,246",TRUE,0.049370949
Nebraska,Sherman,108,Sherman,"3,001",TRUE,0.035988004
Nebraska,Sioux,18,Sioux,"1,166",TRUE,0.015437393
Nebraska,Stanton,178,Stanton,"5,920",TRUE,0.030067568
Nebraska,Thayer,208,Thayer,"5,003",TRUE,0.041575055
Nebraska,Thomas,27,Thomas,722,TRUE,0.037396122
Nebraska,Thurston,515,Thurston,"7,224",TRUE,0.071290144
Nebraska,Valley,165,Valley,"4,158",TRUE,0.03968254
Nebraska,Washington,1002,Washington,"20,729",TRUE,0.048338077
Nebraska,Wayne,674,Wayne,"9,385",TRUE,0.071816729
Nebraska,Webster,173,Webster,"3,487",TRUE,0.049612848
Nebraska,Wheeler,11,Wheeler,783,TRUE,0.014048531
Nebraska,York,875,York,"13,679",TRUE,0.063966664
Nevada,Carson City,1545,Carson City,"55,916",TRUE,0.027630732
Nevada,Churchill,638,Churchill,"24,909",TRUE,0.025613232
Nevada,Clark,101933,Clark,"2,266,715",TRUE,0.044969482
Nevada,Douglas,516,Douglas,"48,905",TRUE,0.010551068
Nevada,Elko,2207,Elko,"52,778",TRUE,0.041816666
Nevada,Esmeralda,5,Esmeralda,873,TRUE,0.005727377
Nevada,Eureka,22,Eureka,"2,029",TRUE,0.01084278
Nevada,Humboldt,263,Humboldt,"16,831",TRUE,0.015625928
Nevada,Lander,156,Lander,"5,532",TRUE,0.028199566
Nevada,Lincoln,162,Lincoln,"5,183",TRUE,0.031256029
Nevada,Lyon,743,Lyon,"57,510",TRUE,0.012919492
Nevada,Mineral,61,Mineral,"4,505",TRUE,0.013540511
Nevada,Nye,1122,Nye,"46,523",TRUE,0.024117103
Nevada,Pershing,46,Pershing,"6,725",TRUE,0.006840149
Nevada,Storey,31,Storey,"4,123",TRUE,0.007518797
Nevada,Washoe,20046,Washoe,"471,519",TRUE,0.042513663
Nevada,White Pine,218,White Pine,"9,580",TRUE,0.022755741
New Hampshire,Belknap,510,Belknap,"61,303",TRUE,0.008319332
New Hampshire,Carroll,284,Carroll,"48,910",TRUE,0.005806584
New Hampshire,Cheshire,407,Cheshire,"76,085",TRUE,0.00534928
New Hampshire,Coos,268,Coos,"31,563",TRUE,0.008490955
New Hampshire,Grafton,452,Grafton,"89,886",TRUE,0.005028592
New Hampshire,Hillsborough,7375,Hillsborough,"417,025",TRUE,0.017684791
New Hampshire,Merrimack,1439,Merrimack,"151,391",TRUE,0.009505189
New Hampshire,Rockingham,4013,Rockingham,"309,769",TRUE,0.012954815
New Hampshire,Strafford,1367,Strafford,"130,633",TRUE,0.010464431
New Hampshire,Sullivan,186,Sullivan,"43,146",TRUE,0.004310944
New Jersey,Atlantic,7023,Atlantic,"263,670",TRUE,0.026635567
New Jersey,Bergen,31006,Bergen,"932,202",TRUE,0.033261031
New Jersey,Burlington,11411,Burlington,"445,349",TRUE,0.025622602
New Jersey,Camden,16103,Camden,"506,471",TRUE,0.031794515
New Jersey,Cape May,1498,Cape May,"92,039",TRUE,0.016275709
New Jersey,Cumberland,4636,Cumberland,"149,527",TRUE,0.031004434
New Jersey,Essex,31902,Essex,"798,975",TRUE,0.039928659
New Jersey,Gloucester,7718,Gloucester,"291,636",TRUE,0.026464497
New Jersey,Hudson,28370,Hudson,"672,391",TRUE,0.042192712
New Jersey,Hunterdon,2155,Hunterdon,"124,371",TRUE,0.01732719
New Jersey,Mercer,12087,Mercer,"367,430",TRUE,0.032896062
New Jersey,Middlesex,27418,Middlesex,"825,062",TRUE,0.033231442
New Jersey,Monmouth,18006,Monmouth,"618,795",TRUE,0.02909849
New Jersey,Morris,11883,Morris,"491,845",TRUE,0.02416005
New Jersey,Ocean,19648,Ocean,"607,186",TRUE,0.032359112
New Jersey,Passaic,26415,Passaic,"501,826",TRUE,0.052637767
New Jersey,Salem,1442,Salem,"62,385",TRUE,0.023114531
New Jersey,Somerset,8146,Somerset,"328,934",TRUE,0.024764846
New Jersey,Sussex,2245,Sussex,"140,488",TRUE,0.015980013
New Jersey,Union,25437,Union,"556,341",TRUE,0.045721958
New Jersey,Warren,2181,Warren,"105,267",TRUE,0.020718744
New Mexico,Bernalillo,20539,Bernalillo,"679,121",TRUE,0.030243506
New Mexico,Catron,29,Catron,"3,527",TRUE,0.008222285
New Mexico,Chaves,3726,Chaves,"64,615",TRUE,0.057664629
New Mexico,Cibola,1261,Cibola,"26,675",TRUE,0.047272727
New Mexico,Colfax,127,Colfax,"11,941",TRUE,0.010635625
New Mexico,Curry,2705,Curry,"48,954",TRUE,0.055255955
New Mexico,De Baca,30,De Baca,"1,748",TRUE,0.017162471
New Mexico,Dona Ana,11567,Dona Ana,"218,195",TRUE,0.053012214
New Mexico,Eddy,2436,Eddy,"58,460",TRUE,0.041669518
New Mexico,Grant,397,Grant,"26,998",TRUE,0.014704793
New Mexico,Guadalupe,93,Guadalupe,"4,300",TRUE,0.021627907
New Mexico,Harding,4,Harding,625,TRUE,0.0064
New Mexico,Hidalgo,157,Hidalgo,"4,198",TRUE,0.037398761
New Mexico,Lea,3451,Lea,"71,070",TRUE,0.04855776
New Mexico,Lincoln,606,Lincoln,"19,572",TRUE,0.0309626
New Mexico,Los Alamos,106,Los Alamos,"19,369",TRUE,0.005472663
New Mexico,Luna,1694,Luna,"23,709",TRUE,0.07144966
New Mexico,McKinley,5778,McKinley,"71,367",TRUE,0.080961789
New Mexico,Mora,31,Mora,"4,521",TRUE,0.00685689
New Mexico,Otero,1146,Otero,"67,490",TRUE,0.016980293
New Mexico,Quay,178,Quay,"8,253",TRUE,0.021567915
New Mexico,Rio Arriba,1028,Rio Arriba,"38,921",TRUE,0.026412477
New Mexico,Roosevelt,843,Roosevelt,"18,500",TRUE,0.045567568
New Mexico,San Juan,4807,San Juan,"123,958",TRUE,0.038779264
New Mexico,San Miguel,340,San Miguel,"27,277",TRUE,0.012464714
New Mexico,Sandoval,3797,Sandoval,"146,748",TRUE,0.025874288
New Mexico,Santa Fe,3977,Santa Fe,"150,358",TRUE,0.026450206
New Mexico,Sierra,227,Sierra,"10,791",TRUE,0.021036049
New Mexico,Socorro,494,Socorro,"16,637",TRUE,0.029692853
New Mexico,Taos,636,Taos,"32,723",TRUE,0.019435871
New Mexico,Torrance,205,Torrance,"15,461",TRUE,0.013259168
New Mexico,Union,90,Union,"4,059",TRUE,0.022172949
New Mexico,Valencia,2155,Valencia,"76,688",TRUE,0.028100876
New York,Albany,4906,Albany,"305,506",TRUE,0.016058604
New York,Allegany,758,Allegany,"46,091",TRUE,0.016445727
New York,Bronx,60233,Bronx,"1,418,207",TRUE,0.042471233
New York,Broome,4688,Broome,"190,488",TRUE,0.024610474
New York,Cattaraugus,809,Cattaraugus,"76,117",TRUE,0.010628375
New York,Cayuga,681,Cayuga,"76,576",TRUE,0.008893126
New York,Chautauqua,1351,Chautauqua,"126,903",TRUE,0.010645926
New York,Chemung,2518,Chemung,"83,456",TRUE,0.030171587
New York,Chenango,542,Chenango,"47,207",TRUE,0.011481348
New York,Clinton,406,Clinton,"80,485",TRUE,0.005044418
New York,Columbia,934,Columbia,"59,461",TRUE,0.015707775
New York,Cortland,839,Cortland,"47,581",TRUE,0.017633089
New York,Delaware,297,Delaware,"44,135",TRUE,0.006729353
New York,Dutchess,6493,Dutchess,"294,218",TRUE,0.02206867
New York,Erie,20103,Erie,"918,702",TRUE,0.02188196
New York,Essex,240,Essex,"36,885",TRUE,0.00650671
New York,Franklin,220,Franklin,"50,022",TRUE,0.004398065
New York,Fulton,416,Fulton,"53,383",TRUE,0.007792743
New York,Genesee,695,Genesee,"57,280",TRUE,0.01213338
New York,Greene,604,Greene,"47,188",TRUE,0.012799864
New York,Hamilton,35,Hamilton,"4,416",TRUE,0.007925725
New York,Herkimer,552,Herkimer,"61,319",TRUE,0.009002104
New York,Jefferson,376,Jefferson,"109,834",TRUE,0.003423348
New York,Kings,83608,Kings,"2,559,903",TRUE,0.032660613
New York,Lewis,284,Lewis,"26,296",TRUE,0.010800122
New York,Livingston,549,Livingston,"62,914",TRUE,0.008726198
New York,Madison,776,Madison,"70,941",TRUE,0.010938667
New York,Monroe,11733,Monroe,"741,770",TRUE,0.015817571
New York,Montgomery,364,Montgomery,"49,221",TRUE,0.007395217
New York,Nassau,55875,Nassau,"1,356,924",TRUE,0.041177693
New York,New York,41620,New York,"1,628,706",TRUE,0.025554029
New York,Niagara,3023,Niagara,"209,281",TRUE,0.014444694
New York,Oneida,3896,Oneida,"228,671",TRUE,0.017037578
New York,Onondaga,8735,Onondaga,"460,528",TRUE,0.018967359
New York,Ontario,1039,Ontario,"109,777",TRUE,0.009464642
New York,Orange,15677,Orange,"384,940",TRUE,0.040725827
New York,Orleans,550,Orleans,"40,352",TRUE,0.013630056
New York,Oswego,1101,Oswego,"117,124",TRUE,0.009400294
New York,Otsego,497,Otsego,"59,493",TRUE,0.008353924
New York,Putnam,2308,Putnam,"98,320",TRUE,0.023474369
New York,Queens,84843,Queens,"2,253,858",TRUE,0.037643454
New York,Rensselaer,1449,Rensselaer,"158,714",TRUE,0.009129629
New York,Richmond,20586,Richmond,"476,143",TRUE,0.043234911
New York,Rockland,20351,Rockland,"325,789",TRUE,0.062466811
New York,Saratoga,1842,Saratoga,"229,863",TRUE,0.008013469
New York,Schenectady,1997,Schenectady,"155,299",TRUE,0.012859065
New York,Schoharie,162,Schoharie,"30,999",TRUE,0.005225975
New York,Schuyler,248,Schuyler,"17,807",TRUE,0.013927107
New York,Seneca,232,Seneca,"34,016",TRUE,0.00682032
New York,St. Lawrence,649,St. Lawrence,"107,740",TRUE,0.006023761
New York,Steuben,1502,Steuben,"95,379",TRUE,0.015747701
New York,Suffolk,55329,Suffolk,"1,476,601",TRUE,0.037470515
New York,Sullivan,2044,Sullivan,"75,432",TRUE,0.027097253
New York,Tioga,998,Tioga,"48,203",TRUE,0.020704106
New York,Tompkins,848,Tompkins,"102,180",TRUE,0.00829908
New York,Ulster,2969,Ulster,"177,573",TRUE,0.016719884
New York,Warren,530,Warren,"63,944",TRUE,0.008288502
New York,Washington,414,Washington,"61,204",TRUE,0.006764264
New York,Wayne,858,Wayne,"89,918",TRUE,0.009542027
New York,Westchester,46064,Westchester,"967,506",TRUE,0.047611074
New York,Wyoming,384,Wyoming,"39,859",TRUE,0.00963396
New York,Yates,220,Yates,"24,913",TRUE,0.008830731
North Carolina,Alamance,6429,Alamance,"169,509",TRUE,0.03792719
North Carolina,Alexander,1396,Alexander,"37,497",TRUE,0.037229645
North Carolina,Alleghany,370,Alleghany,"11,137",TRUE,0.033222591
North Carolina,Anson,848,Anson,"24,446",TRUE,0.034688702
North Carolina,Ashe,693,Ashe,"27,203",TRUE,0.025475131
North Carolina,Avery,838,Avery,"17,557",TRUE,0.04773025
North Carolina,Beaufort,1600,Beaufort,"46,994",TRUE,0.0340469
North Carolina,Bertie,828,Bertie,"18,947",TRUE,0.04370085
North Carolina,Bladen,1244,Bladen,"32,722",TRUE,0.038017236
North Carolina,Brunswick,2696,Brunswick,"142,820",TRUE,0.018876908
North Carolina,Buncombe,5075,Buncombe,"261,191",TRUE,0.019430225
North Carolina,Burke,3425,Burke,"90,485",TRUE,0.037851578
North Carolina,Cabarrus,6197,Cabarrus,"216,453",TRUE,0.028629772
North Carolina,Caldwell,3187,Caldwell,"82,178",TRUE,0.038781669
North Carolina,Camden,167,Camden,"10,867",TRUE,0.015367627
North Carolina,Carteret,1539,Carteret,"69,473",TRUE,0.022152491
North Carolina,Caswell,766,Caswell,"22,604",TRUE,0.033887807
North Carolina,Catawba,6056,Catawba,"159,551",TRUE,0.037956515
North Carolina,Chatham,2248,Chatham,"74,470",TRUE,0.030186652
North Carolina,Cherokee,887,Cherokee,"28,612",TRUE,0.031000979
North Carolina,Chowan,579,Chowan,"13,943",TRUE,0.041526214
North Carolina,Clay,269,Clay,"11,231",TRUE,0.023951563
North Carolina,Cleveland,3916,Cleveland,"97,947",TRUE,0.039980806
North Carolina,Columbus,2404,Columbus,"55,508",TRUE,0.043309073
North Carolina,Craven,2842,Craven,"102,139",TRUE,0.027824827
North Carolina,Cumberland,8672,Cumberland,"335,509",TRUE,0.025847295
North Carolina,Currituck,301,Currituck,"27,763",TRUE,0.010841768
North Carolina,Dare,574,Dare,"37,009",TRUE,0.015509741
North Carolina,Davidson,4730,Davidson,"167,609",TRUE,0.028220442
North Carolina,Davie,1074,Davie,"42,846",TRUE,0.025066517
North Carolina,Duplin,3177,Duplin,"58,741",TRUE,0.054084881
North Carolina,Durham,10575,Durham,"321,488",TRUE,0.032893918
North Carolina,Edgecombe,2365,Edgecombe,"51,472",TRUE,0.045947311
North Carolina,Forsyth,11723,Forsyth,"382,295",TRUE,0.030664801
North Carolina,Franklin,1798,Franklin,"69,685",TRUE,0.025801822
North Carolina,Gaston,9338,Gaston,"224,529",TRUE,0.041589282
North Carolina,Gates,190,Gates,"11,562",TRUE,0.016433143
North Carolina,Graham,268,Graham,"8,441",TRUE,0.031749793
North Carolina,Granville,2362,Granville,"60,443",TRUE,0.03907814
North Carolina,Greene,1128,Greene,"21,069",TRUE,0.053538374
North Carolina,Guilford,14942,Guilford,"537,174",TRUE,0.02781594
North Carolina,Halifax,1812,Halifax,"50,010",TRUE,0.036232753
North Carolina,Harnett,3635,Harnett,"135,976",TRUE,0.026732659
North Carolina,Haywood,963,Haywood,"62,317",TRUE,0.015453247
North Carolina,Henderson,2908,Henderson,"117,417",TRUE,0.024766431
North Carolina,Hertford,934,Hertford,"23,677",TRUE,0.039447565
North Carolina,Hoke,1848,Hoke,"55,234",TRUE,0.033457653
North Carolina,Hyde,181,Hyde,"4,937",TRUE,0.03666194
North Carolina,Iredell,4874,Iredell,"181,806",TRUE,0.026808796
North Carolina,Jackson,1315,Jackson,"43,938",TRUE,0.029928536
North Carolina,Johnston,6988,Johnston,"209,339",TRUE,0.033381262
North Carolina,Jones,232,Jones,"9,419",TRUE,0.024631065
North Carolina,Lee,2350,Lee,"61,779",TRUE,0.038038816
North Carolina,Lenoir,1910,Lenoir,"55,949",TRUE,0.034138233
North Carolina,Lincoln,3081,Lincoln,"86,111",TRUE,0.035779401
North Carolina,Macon,886,Macon,"35,858",TRUE,0.024708573
North Carolina,Madison,428,Madison,"21,755",TRUE,0.019673638
North Carolina,Martin,774,Martin,"22,440",TRUE,0.034491979
North Carolina,McDowell,1647,McDowell,"45,756",TRUE,0.035995279
North Carolina,Mecklenburg,39880,Mecklenburg,"1,110,356",TRUE,0.035916409
North Carolina,Mitchell,447,Mitchell,"14,964",TRUE,0.029871692
North Carolina,Montgomery,1324,Montgomery,"27,173",TRUE,0.048724837
North Carolina,Moore,2677,Moore,"100,880",TRUE,0.026536479
North Carolina,Nash,4130,Nash,"94,298",TRUE,0.043797323
North Carolina,New Hanover,6421,New Hanover,"234,473",TRUE,0.027384816
North Carolina,Northampton,709,Northampton,"19,483",TRUE,0.0363907
North Carolina,Onslow,4553,Onslow,"197,938",TRUE,0.023002152
North Carolina,Orange,3648,Orange,"148,476",TRUE,0.024569627
North Carolina,Pamlico,359,Pamlico,"12,726",TRUE,0.028209964
North Carolina,Pasquotank,1013,Pasquotank,"39,824",TRUE,0.025436922
North Carolina,Pender,1713,Pender,"63,060",TRUE,0.027164605
North Carolina,Perquimans,308,Perquimans,"13,463",TRUE,0.022877516
North Carolina,Person,865,Person,"39,490",TRUE,0.02190428
North Carolina,Pitt,7285,Pitt,"180,742",TRUE,0.040306072
North Carolina,Polk,449,Polk,"20,724",TRUE,0.021665702
North Carolina,Randolph,4878,Randolph,"143,667",TRUE,0.033953518
North Carolina,Richmond,1728,Richmond,"44,829",TRUE,0.038546477
North Carolina,Robeson,6915,Robeson,"130,625",TRUE,0.052937799
North Carolina,Rockingham,2710,Rockingham,"91,010",TRUE,0.029776948
North Carolina,Rowan,5133,Rowan,"142,088",TRUE,0.0361255
North Carolina,Rutherford,2136,Rutherford,"67,029",TRUE,0.031866804
North Carolina,Sampson,3367,Sampson,"63,531",TRUE,0.052997749
North Carolina,Scotland,1833,Scotland,"34,823",TRUE,0.052637625
North Carolina,Stanly,2764,Stanly,"62,806",TRUE,0.044008534
North Carolina,Stokes,1002,Stokes,"45,591",TRUE,0.021978022
North Carolina,Surry,2526,Surry,"71,783",TRUE,0.03518939
North Carolina,Swain,359,Swain,"14,271",TRUE,0.025155911
North Carolina,Transylvania,502,Transylvania,"34,385",TRUE,0.014599389
North Carolina,Tyrrell,137,Tyrrell,"4,016",TRUE,0.034113546
North Carolina,Union,7130,Union,"239,859",TRUE,0.029725797
North Carolina,Vance,1533,Vance,"44,535",TRUE,0.034422364
North Carolina,Wake,25975,Wake,"1,111,761",TRUE,0.023363834
North Carolina,Warren,571,Warren,"19,731",TRUE,0.028939233
North Carolina,Washington,294,Washington,"11,580",TRUE,0.025388601
North Carolina,Watauga,1679,Watauga,"56,177",TRUE,0.029887676
North Carolina,Wayne,5357,Wayne,"123,131",TRUE,0.043506509
North Carolina,Wilkes,2422,Wilkes,"68,412",TRUE,0.035403146
North Carolina,Wilson,3709,Wilson,"81,801",TRUE,0.045341744
North Carolina,Yadkin,1341,Yadkin,"37,667",TRUE,0.035601455
North Carolina,Yancey,476,Yancey,"18,069",TRUE,0.026343461
North Dakota,Adams,149,Adams,"2,216",TRUE,0.067238267
North Dakota,Barnes,865,Barnes,"10,415",TRUE,0.083053289
North Dakota,Benson,699,Benson,"6,832",TRUE,0.102312646
North Dakota,Billings,38,Billings,928,TRUE,0.040948276
North Dakota,Bottineau,479,Bottineau,"6,282",TRUE,0.076249602
North Dakota,Bowman,177,Bowman,"3,024",TRUE,0.058531746
North Dakota,Burke,161,Burke,"2,115",TRUE,0.076122931
North Dakota,Burleigh,10658,Burleigh,"95,626",TRUE,0.111455044
North Dakota,Cass,14630,Cass,"181,923",TRUE,0.080418639
North Dakota,Cavalier,299,Cavalier,"3,762",TRUE,0.079479001
North Dakota,Dickey,509,Dickey,"4,872",TRUE,0.104474548
North Dakota,Divide,115,Divide,"2,264",TRUE,0.050795053
North Dakota,Dunn,273,Dunn,"4,424",TRUE,0.061708861
North Dakota,Eddy,337,Eddy,"2,287",TRUE,0.147354613
North Dakota,Emmons,325,Emmons,"3,241",TRUE,0.100277692
North Dakota,Foster,410,Foster,"3,210",TRUE,0.127725857
North Dakota,Golden Valley,146,Golden Valley,"1,761",TRUE,0.082907439
North Dakota,Grand Forks,7475,Grand Forks,"69,451",TRUE,0.10762984
North Dakota,Grant,138,Grant,"2,274",TRUE,0.060686016
North Dakota,Griggs,198,Griggs,"2,231",TRUE,0.08874944
North Dakota,Hettinger,208,Hettinger,"2,499",TRUE,0.083233293
North Dakota,Kidder,164,Kidder,"2,480",TRUE,0.066129032
North Dakota,LaMoure,321,LaMoure,"4,046",TRUE,0.079337617
North Dakota,Logan,151,Logan,"1,850",TRUE,0.081621622
North Dakota,McHenry,408,McHenry,"5,745",TRUE,0.071018277
North Dakota,McIntosh,226,McIntosh,"2,497",TRUE,0.09050861
North Dakota,McKenzie,805,McKenzie,"15,024",TRUE,0.053580937
North Dakota,McLean,885,McLean,"9,450",TRUE,0.093650794
North Dakota,Mercer,778,Mercer,"8,187",TRUE,0.095028704
North Dakota,Morton,3625,Morton,"31,364",TRUE,0.11557837
North Dakota,Mountrail,960,Mountrail,"10,545",TRUE,0.091038407
North Dakota,Nelson,319,Nelson,"2,879",TRUE,0.110802362
North Dakota,Oliver,115,Oliver,"1,959",TRUE,0.05870342
North Dakota,Pembina,525,Pembina,"6,801",TRUE,0.07719453
North Dakota,Pierce,342,Pierce,"3,975",TRUE,0.086037736
North Dakota,Ramsey,1002,Ramsey,"11,519",TRUE,0.086986718
North Dakota,Ransom,383,Ransom,"5,218",TRUE,0.07339977
North Dakota,Renville,185,Renville,"2,327",TRUE,0.079501504
North Dakota,Richland,970,Richland,"16,177",TRUE,0.059961674
North Dakota,Rolette,1227,Rolette,"14,176",TRUE,0.08655474
North Dakota,Sargent,248,Sargent,"3,898",TRUE,0.06362237
North Dakota,Sheridan,73,Sheridan,"1,315",TRUE,0.055513308
North Dakota,Sioux,398,Sioux,"4,230",TRUE,0.094089835
North Dakota,Slope,19,Slope,750,TRUE,0.025333333
North Dakota,Stark,3234,Stark,"31,489",TRUE,0.102702531
North Dakota,Steele,107,Steele,"1,890",TRUE,0.056613757
North Dakota,Stutsman,2294,Stutsman,"20,704",TRUE,0.110799845
North Dakota,Towner,187,Towner,"2,189",TRUE,0.085427136
North Dakota,Traill,622,Traill,"8,036",TRUE,0.077401692
North Dakota,Walsh,1310,Walsh,"10,641",TRUE,0.12310873
North Dakota,Ward,6802,Ward,"67,641",TRUE,0.100560311
North Dakota,Wells,283,Wells,"3,834",TRUE,0.07381325
North Dakota,Williams,2759,Williams,"37,589",TRUE,0.073399133
Ohio,Adams,678,Adams,"27,698",TRUE,0.024478302
Ohio,Allen,4353,Allen,"102,351",TRUE,0.042530117
Ohio,Ashland,920,Ashland,"53,484",TRUE,0.017201406
Ohio,Ashtabula,1915,Ashtabula,"97,241",TRUE,0.019693339
Ohio,Athens,1730,Athens,"65,327",TRUE,0.026482159
Ohio,Auglaize,2107,Auglaize,"45,656",TRUE,0.046149466
Ohio,Belmont,1462,Belmont,"67,006",TRUE,0.021818942
Ohio,Brown,866,Brown,"43,432",TRUE,0.019939215
Ohio,Butler,13610,Butler,"383,134",TRUE,0.03552282
Ohio,Carroll,398,Carroll,"26,914",TRUE,0.014787843
Ohio,Champaign,850,Champaign,"38,885",TRUE,0.021859329
Ohio,Clark,4633,Clark,"134,083",TRUE,0.034553224
Ohio,Clermont,5135,Clermont,"206,428",TRUE,0.024875501
Ohio,Clinton,964,Clinton,"41,968",TRUE,0.022969882
Ohio,Columbiana,3165,Columbiana,"101,883",TRUE,0.031065045
Ohio,Coshocton,757,Coshocton,"36,600",TRUE,0.02068306
Ohio,Crawford,1072,Crawford,"41,494",TRUE,0.02583506
Ohio,Cuyahoga,32296,Cuyahoga,"1,235,072",TRUE,0.026149083
Ohio,Darke,1999,Darke,"51,113",TRUE,0.039109424
Ohio,Defiance,1250,Defiance,"38,087",TRUE,0.032819597
Ohio,Delaware,4881,Delaware,"209,177",TRUE,0.023334305
Ohio,Erie,1945,Erie,"74,266",TRUE,0.026189643
Ohio,Fairfield,4823,Fairfield,"157,574",TRUE,0.030607841
Ohio,Fayette,840,Fayette,"28,525",TRUE,0.029447853
Ohio,Franklin,46473,Franklin,"1,316,756",TRUE,0.035293555
Ohio,Fulton,1123,Fulton,"42,126",TRUE,0.026658121
Ohio,Gallia,601,Gallia,"29,898",TRUE,0.020101679
Ohio,Geauga,1776,Geauga,"93,649",TRUE,0.018964431
Ohio,Greene,4710,Greene,"168,937",TRUE,0.027880216
Ohio,Guernsey,759,Guernsey,"38,875",TRUE,0.019524116
Ohio,Hamilton,27724,Hamilton,"817,473",TRUE,0.03391427
Ohio,Hancock,2093,Hancock,"75,783",TRUE,0.027618331
Ohio,Hardin,781,Hardin,"31,365",TRUE,0.024900367
Ohio,Harrison,171,Harrison,"15,040",TRUE,0.011369681
Ohio,Henry,890,Henry,"27,006",TRUE,0.032955639
Ohio,Highland,923,Highland,"43,161",TRUE,0.021385047
Ohio,Hocking,542,Hocking,"28,264",TRUE,0.019176337
Ohio,Holmes,1328,Holmes,"43,960",TRUE,0.030209281
Ohio,Huron,1325,Huron,"58,266",TRUE,0.022740535
Ohio,Jackson,830,Jackson,"32,413",TRUE,0.02560701
Ohio,Jefferson,957,Jefferson,"65,325",TRUE,0.014649828
Ohio,Knox,1100,Knox,"62,322",TRUE,0.017650268
Ohio,Lake,5861,Lake,"230,149",TRUE,0.025466111
Ohio,Lawrence,1733,Lawrence,"59,463",TRUE,0.029144174
Ohio,Licking,4806,Licking,"176,862",TRUE,0.027173729
Ohio,Logan,1089,Logan,"45,672",TRUE,0.023843931
Ohio,Lorain,5565,Lorain,"309,833",TRUE,0.017961289
Ohio,Lucas,13035,Lucas,"428,348",TRUE,0.030430865
Ohio,Madison,1447,Madison,"44,731",TRUE,0.03234893
Ohio,Mahoning,6459,Mahoning,"228,683",TRUE,0.028244338
Ohio,Marion,4374,Marion,"65,093",TRUE,0.067196165
Ohio,Medina,3875,Medina,"179,746",TRUE,0.021558199
Ohio,Meigs,337,Meigs,"22,907",TRUE,0.01471166
Ohio,Mercer,2745,Mercer,"41,172",TRUE,0.066671524
Ohio,Miami,3813,Miami,"106,987",TRUE,0.035639844
Ohio,Monroe,280,Monroe,"13,654",TRUE,0.020506811
Ohio,Montgomery,18176,Montgomery,"531,687",TRUE,0.034185526
Ohio,Morgan,208,Morgan,"14,508",TRUE,0.014336918
Ohio,Morrow,780,Morrow,"35,328",TRUE,0.022078804
Ohio,Muskingum,2100,Muskingum,"86,215",TRUE,0.02435771
Ohio,Noble,538,Noble,"14,424",TRUE,0.037298946
Ohio,Ottawa,1090,Ottawa,"40,525",TRUE,0.026896977
Ohio,Paulding,565,Paulding,"18,672",TRUE,0.030259212
Ohio,Perry,688,Perry,"36,134",TRUE,0.019040239
Ohio,Pickaway,3813,Pickaway,"58,457",TRUE,0.065227432
Ohio,Pike,661,Pike,"27,772",TRUE,0.023800951
Ohio,Portage,3027,Portage,"162,466",TRUE,0.018631591
Ohio,Preble,1367,Preble,"40,882",TRUE,0.033437699
Ohio,Putnam,2125,Putnam,"33,861",TRUE,0.062756564
Ohio,Richland,2726,Richland,"121,154",TRUE,0.022500289
Ohio,Ross,2253,Ross,"76,666",TRUE,0.029387212
